Name	GSM1074947_APPLY_p_Hulin_58_430A_Mouse430A_2_A01_528242.EXPRESSION	GSM1074948_APPLY_p_Hulin_58_430A_Mouse430A_2_A02_528130.EXPRESSION	GSM1074949_APPLY_p_Hulin_58_430A_Mouse430A_2_A03_528272.EXPRESSION	GSM1074950_APPLY_p_Hulin_58_430A_Mouse430A_2_A04_528190.EXPRESSION	GSM1074951_APPLY_p_Hulin_58_430A_Mouse430A_2_A05_528142.EXPRESSION	GSM1074952_APPLY_p_Hulin_58_430A_Mouse430A_2_A06_528174.EXPRESSION	GSM1074953_APPLY_p_Hulin_58_430A_Mouse430A_2_A07_528222.EXPRESSION	GSM1074954_APPLY_p_Hulin_58_430A_Mouse430A_2_A08_528264.EXPRESSION	GSM1074955_APPLY_p_Hulin_58_430A_Mouse430A_2_A09_528228.EXPRESSION	GSM1074956_APPLY_p_Hulin_58_430A_Mouse430A_2_A10_528122.EXPRESSION	GSM1074957_APPLY_p_Hulin_58_430A_Mouse430A_2_A11_528118.EXPRESSION	GSM1074958_APPLY_p_Hulin_58_430A_Mouse430A_2_A12_528294.EXPRESSION	GSM1074959_APPLY_p_Hulin_58_430A_Mouse430A_2_B01_528198.EXPRESSION	GSM1074960_APPLY_p_Hulin_58_430A_Mouse430A_2_B02_528162.EXPRESSION	GSM1074961_APPLY_p_Hulin_58_430A_Mouse430A_2_B03_528172.EXPRESSION	GSM1074962_APPLY_p_Hulin_58_430A_Mouse430A_2_B04_528232.EXPRESSION	GSM1074963_APPLY_p_Hulin_58_430A_Mouse430A_2_B05_528290.EXPRESSION	GSM1074964_APPLY_p_Hulin_58_430A_Mouse430A_2_B06_528150.EXPRESSION	GSM1074965_APPLY_p_Hulin_58_430A_Mouse430A_2_B07_528284.EXPRESSION	GSM1074966_APPLY_p_Hulin_58_430A_Mouse430A_2_B08_528244.EXPRESSION	GSM1074967_APPLY_p_Hulin_58_430A_Mouse430A_2_B09_528186.EXPRESSION	GSM1074968_APPLY_p_Hulin_58_430A_Mouse430A_2_B10_528194.EXPRESSION	GSM1074969_APPLY_p_Hulin_58_430A_Mouse430A_2_B11_528262.EXPRESSION	GSM1074970_APPLY_p_Hulin_58_430A_Mouse430A_2_B12_528132.EXPRESSION	GSM1074971_APPLY_p_Hulin_58_430A_Mouse430A_2_C01_528304.EXPRESSION	GSM1074972_APPLY_p_Hulin_58_430A_Mouse430A_2_C02_528216.EXPRESSION	GSM1074973_APPLY_p_Hulin_58_430A_Mouse430A_2_C03_528184.EXPRESSION	GSM1074974_APPLY_p_Hulin_58_430A_Mouse430A_2_C04_528282.EXPRESSION	GSM1074975_APPLY_p_Hulin_58_430A_Mouse430A_2_C05_528136.EXPRESSION	GSM1074976_APPLY_p_Hulin_58_430A_Mouse430A_2_C06_528296.EXPRESSION	GSM1074977_APPLY_p_Hulin_58_430A_Mouse430A_2_C07_528298.EXPRESSION	GSM1074978_APPLY_p_Hulin_58_430A_Mouse430A_2_C08_528280.EXPRESSION	GSM1074979_APPLY_p_Hulin_58_430A_Mouse430A_2_C09_528286.EXPRESSION	GSM1074980_APPLY_p_Hulin_58_430A_Mouse430A_2_C10_528210.EXPRESSION	GSM1074981_APPLY_p_Hulin_58_430A_Mouse430A_2_C11_528134.EXPRESSION	GSM1074982_APPLY_p_Hulin_58_430A_Mouse430A_2_C12_528212.EXPRESSION	GSM1074983_APPLY_p_Hulin_58_430A_Mouse430A_2_D01_528268.EXPRESSION	GSM1074984_APPLY_p_Hulin_58_430A_Mouse430A_2_D02_528182.EXPRESSION	GSM1074985_APPLY_p_Hulin_58_430A_Mouse430A_2_D03_528274.EXPRESSION	GSM1074986_APPLY_p_Hulin_58_430A_Mouse430A_2_D04_528204.EXPRESSION	GSM1074987_APPLY_p_Hulin_58_430A_Mouse430A_2_D05_528252.EXPRESSION	GSM1074988_APPLY_p_Hulin_58_430A_Mouse430A_2_D06_528278.EXPRESSION	GSM1074989_APPLY_p_Hulin_58_430A_Mouse430A_2_D07_528152.EXPRESSION	GSM1074990_APPLY_p_Hulin_58_430A_Mouse430A_2_D08_528188.EXPRESSION	GSM1074991_APPLY_p_Hulin_58_430A_Mouse430A_2_D09_528292.EXPRESSION	GSM1074992_APPLY_p_Hulin_58_430A_Mouse430A_2_D10_528250.EXPRESSION	GSM1074993_APPLY_p_Hulin_58_430A_Mouse430A_2_D11_528164.EXPRESSION	GSM1074994_APPLY_p_Hulin_58_430A_Mouse430A_2_D12_528160.EXPRESSION	GSM1074995_APPLY_p_Hulin_58_430A_Mouse430A_2_E01_528176.EXPRESSION	GSM1074996_APPLY_p_Hulin_58_430A_Mouse430A_2_E02_528206.EXPRESSION	GSM1074997_APPLY_p_Hulin_58_430A_Mouse430A_2_E03_528124.EXPRESSION	GSM1074998_APPLY_p_Hulin_58_430A_Mouse430A_2_E04_528254.EXPRESSION	GSM1074999_APPLY_p_Hulin_58_430A_Mouse430A_2_E05_528128.EXPRESSION	GSM1075000_APPLY_p_Hulin_58_430A_Mouse430A_2_E06_528276.EXPRESSION	GSM1075001_APPLY_p_Hulin_58_430A_Mouse430A_2_E07_528166.EXPRESSION	GSM1075002_APPLY_p_Hulin_58_430A_Mouse430A_2_E08_528126.EXPRESSION	GSM1075003_APPLY_p_Hulin_58_430A_Mouse430A_2_E09_528236.EXPRESSION	GSM1075004_APPLY_p_Hulin_58_430A_Mouse430A_2_E10_528246.EXPRESSION
Rpl23	14.2206666	14.2549997	14.23834506	14.16337118	14.14147597	14.089748	14.12649753	14.15792663	14.12012027	14.14350864	14.12522408	14.12993019	14.13707495	14.16660534	14.11568115	14.13957094	14.12425321	14.12469135	14.20258554	14.2055259	14.18924539	14.13200094	14.11005037	14.10281275	14.19303694	14.14712509	14.14541493	14.13843031	14.13432105	14.16023555	14.16204723	14.16676997	14.11737774	14.16422091	14.13897027	14.1575557	14.15822872	14.15812593	14.17773575	14.11903686	14.22835471	14.16126472	14.15889375	14.17302277	14.16435137	14.17773575	14.14182324	14.14690747	14.23264566	14.19537115	14.16650075	14.16125381	14.16803934	14.1590334	14.14515848	14.16406814	14.15609447	14.17486438
Ctbp1	11.39086307	11.29395327	11.32098163	11.33623507	11.1756347	11.35485656	11.16622792	11.08693634	11.09688459	11.04782529	11.02045605	10.98835033	10.86918223	10.80429348	10.74303688	10.77606356	10.7108499	10.67870485	11.49236448	11.44081415	11.27350382	11.24478024	11.17950076	11.25606957	11.10473078	11.10147608	10.97866482	10.96564646	10.87153626	10.85225784	10.81727203	10.7818098	10.87737567	10.78523017	10.87186159	10.93264212	10.86427964	10.85116107	10.83086676	10.96622643	11.25315485	11.19681953	11.25019007	11.02826699	11.06022162	10.91185834	10.75949915	10.70216044	11.29469553	11.09089299	11.2074405	10.9249336	10.93735152	10.84759656	10.86803065	10.8393218	10.79610842	10.91703721
Huwe1	10.84820623	10.77143661	11.01805591	10.40020932	10.66405985	10.62244173	10.36839526	10.21575144	10.41155563	10.12144238	10.07922256	10.21325889	10.14913211	10.27568422	10.12163136	10.16136471	10.20452727	10.20083382	10.72308389	10.87225989	11.31370611	10.77128534	10.59968681	10.56353379	10.33305739	10.13613817	10.33623878	10.16160845	10.15386372	10.225866	10.19720404	10.11708145	10.26717855	10.12865174	10.33012329	10.19674981	10.38140158	10.18016453	10.2341632	10.229365	10.65689886	10.88390349	10.51298052	10.31690749	10.18994682	10.23180777	10.31025283	10.34456846	10.88233037	11.10275767	10.40360612	10.38807848	10.25461686	10.26016957	10.26008391	10.30501209	10.25277005	10.28804024
Cdv3	10.47030682	10.67092222	11.37080163	12.25921832	12.33876419	12.26858633	11.91046182	11.9525023	11.91022266	11.75022427	11.92392786	12.0307533	12.08096728	12.00836455	12.00471687	11.90240398	11.89119856	11.78554941	10.28459761	10.29204229	11.0815155	11.98890438	12.16973637	12.12051582	11.75457358	11.93331348	11.86411371	11.80568856	12.02038563	11.96697085	12.04006697	11.94520995	12.02295598	11.81603136	11.86550975	11.52555633	12.04180834	11.90209405	11.76415888	11.41174723	10.6398464	12.27822501	12.08261317	12.06245281	11.92520666	11.99116208	12.07437369	12.03549607	10.46549927	12.09656369	11.82391151	12.03912471	11.94438981	11.95444232	11.97629901	11.87724528	11.96950629	11.76566934
9130011J15Rik	8.426239515	8.922918019	8.320320641	8.368199253	8.582272864	8.621319615	8.825102997	8.881378194	8.621038947	8.450070779	8.471219421	8.474886109	8.173780567	8.297456572	8.11902326	8.137338337	8.233734845	7.997057879	8.49427222	8.591208778	8.335630777	8.410799875	8.634968439	8.631909902	8.704155056	8.712622407	8.580887444	8.476712837	8.624431419	8.473942105	8.154598233	8.200776193	8.292327679	8.283251562	8.180688058	8.204483792	8.306403625	8.32698195	8.155014466	8.013713027	8.653119186	8.481016676	8.75429065	8.509997589	8.344747688	8.329674076	8.270855816	8.176896923	8.473000188	8.379580594	8.713213107	8.475378059	8.40868417	8.198072985	8.353469854	8.26960381	8.298809456	8.208975285
Copa	10.97116643	10.77170445	10.90811628	10.57049353	10.66409841	10.75714406	10.70988776	10.77383796	10.89771402	10.83833981	10.75170976	10.80749266	10.7287273	10.74524581	10.7676762	10.75353307	10.85388255	10.71438427	10.78548143	10.50563081	10.788309	10.5803919	10.71009125	10.74205475	10.69692346	10.75044302	10.76182352	10.64105977	10.57451796	10.58162916	10.57885488	10.60352113	10.67710172	10.7230015	10.72959189	10.92063589	10.56348804	10.7120067	10.73271842	10.99430101	10.73427179	10.85254631	10.68069134	10.75698321	10.73984814	10.71588776	10.70156256	10.6844652	10.73353395	10.67360687	10.76087647	10.624959	10.56798576	10.56341169	10.62871274	10.7460627	10.72135857	10.74842576
Anapc2	9.174919725	9.255969162	9.878444857	9.1386939	8.8778347	8.832744905	8.797172996	8.923539497	8.947723127	9.03156663	9.014732728	8.828503269	8.795923411	8.979910453	8.90309095	8.987313582	8.848789433	9.145072473	9.270515721	9.321275536	9.455324335	9.111873781	8.870181436	8.992479924	8.906111306	8.970417366	8.881824939	8.888343856	8.913942671	9.031562747	8.997040407	9.160795347	9.185329771	9.255583762	9.271529722	9.529680698	9.135738146	9.2055454	9.125847296	9.29604414	9.054739816	9.229107512	8.79679426	9.043349045	8.966339726	8.74085785	8.996861424	8.973449097	9.109333348	9.257240881	8.965879902	8.93736065	9.100028797	8.907922426	9.152463276	9.222999453	9.094815602	9.201993687
Tug1	10.25618298	9.94673968	10.4048274	10.530632	10.03387159	10.07740213	9.921731749	9.186497383	9.069472194	8.778027688	8.826824819	9.061609857	8.984077095	8.91783684	8.81633644	8.831611557	8.897733052	8.926074023	10.31549148	10.28618079	10.49113198	10.50485183	9.989930187	10.12130481	9.90766773	9.223873496	9.063148191	8.826033261	8.793162877	8.796469357	8.786594761	8.657715809	8.744282842	8.658490409	8.815599641	8.978634442	8.820100662	8.780161452	9.100873458	9.011723811	10.08309408	10.35551209	9.88967114	8.923021977	9.102564055	9.176901455	9.115919112	9.006405612	10.2152512	10.43822263	9.899857645	8.918183192	8.944927881	8.644709395	8.754743375	8.733782674	8.748932676	8.929247026
Gbf1	7.853078717	7.911863021	7.558948591	7.365418154	7.384027562	7.438392856	7.513512333	7.624010333	7.714934697	7.546417994	7.644567266	7.504126716	7.394034654	7.315221121	7.190196348	7.187003412	7.498935369	7.33539825	8.013323081	8.118165667	7.789027676	7.52752637	7.214924187	7.507344431	7.338115964	7.800667714	7.526533663	7.471234904	7.288138379	7.464312862	7.306018483	7.10782528	7.104649645	7.09545655	7.239349305	7.272993995	7.209230914	7.258932812	7.339590699	7.536550074	7.642276795	7.65196946	7.516636476	7.85307871	7.53302587	7.401036874	7.240010659	7.475732519	7.833297842	7.518955547	7.604869168	7.541526023	7.354141605	7.097905191	7.339345116	7.361493732	7.322692549	7.498565268
BC038311	8.679744048	8.24593511	8.361811501	9.060921627	8.918128625	8.720195992	8.62976328	8.647381051	8.575523671	8.49191703	8.780496967	8.988624418	8.818710815	8.790431701	8.775219179	8.79891638	8.820249757	8.693629178	8.600456597	8.585749119	8.530470137	8.935358888	8.915720392	8.724252541	8.731829636	8.553418344	8.373740644	8.301751324	8.461830988	8.598753886	8.479635869	8.516179154	8.699742736	8.733987935	8.791657606	8.655128943	8.676023224	8.779465581	8.831996711	9.064253962	8.301114209	8.943015871	8.831627768	8.789341724	8.802806842	8.823433486	8.90310912	8.839486697	8.537985641	8.802093679	8.619328564	8.40483346	8.60432116	8.535256884	8.706284737	8.604359487	8.786563518	8.80604008
Arfgef1	9.700841771	9.623043888	9.753182909	9.908469292	9.627466923	9.751303213	9.698343248	9.43445734	9.357255633	9.144765209	9.122098619	9.457720907	9.508017043	9.551867035	9.498902561	9.399623114	9.608926429	9.402982818	9.75718216	9.742893816	9.594038104	9.930819182	9.633898872	9.607730111	9.715785098	9.50406288	9.322536797	9.147850427	9.272050348	9.337410344	9.469580317	9.216111955	9.334824298	9.31382051	9.569510578	9.419731543	9.437854203	9.29115888	9.64145697	9.448553347	9.642901101	9.856040135	9.685860817	9.515822777	9.372655644	9.426431968	9.606464403	9.689068518	9.790468479	9.864281149	9.641802376	9.37738495	9.376096254	9.446132806	9.489300533	9.410728483	9.341148581	9.459968096
Zranb1	8.314491698	9.040899956	9.005669001	8.790827364	8.338212326	8.334220158	8.064696359	7.689931475	7.383532123	7.401915725	7.385800987	7.653171815	7.499495788	7.472047898	7.396641482	7.654005777	7.481450636	7.47473932	8.780690494	8.934496278	8.637297835	8.640877033	8.349820567	8.335343672	8.401665312	8.002302785	7.697320092	7.710101481	7.689926361	7.567279465	7.3383906	7.406060536	7.439528681	7.484635843	7.351310901	7.166184419	7.333115193	7.215191042	7.216093301	7.088016796	9.34784732	8.577839355	8.41750219	7.619599473	7.757066011	7.672210282	7.825543592	7.684475508	9.312218991	8.887567582	8.398521011	7.58808008	7.587074571	7.154345693	7.41414142	7.314882224	7.427120426	7.460958715
Ddx24	9.426841464	9.855832666	9.952011174	9.892008175	9.951860436	9.870018886	9.715530655	9.757797081	9.698101116	9.54403252	9.659263644	9.65522961	9.566828399	9.492803992	9.511115946	9.456490637	9.248094135	9.413296671	9.59188177	10.29116269	10.65189093	10.12811167	9.818070195	9.733079752	9.495788494	9.624595777	9.427956149	9.337279427	9.385533928	9.35458829	9.371687149	9.267923182	9.278319827	9.158065078	9.165673947	9.059544494	9.292019365	9.168774744	9.147178647	8.931529275	9.720849274	10.1335532	9.753382259	9.73767825	9.463358171	9.288896826	9.344556153	9.285937166	10.2474807	10.02753301	9.545570114	9.557492973	9.396541668	9.186506136	9.193880013	9.198869422	9.235369671	9.045853282
2610209M04Rik	9.932416778	9.351776649	9.829637551	10.45572809	10.56546982	10.88180921	10.86265627	11.05304022	11.08229403	10.95898074	10.98365397	10.96032477	10.83026124	10.8870502	10.91792649	10.93046007	10.87745929	10.7339654	9.7856364	9.218964117	9.777249217	10.44147374	10.77925093	10.95506225	11.28825442	11.26478871	11.33847517	11.23254511	11.10375755	10.98097007	10.91414718	11.03514747	11.03420328	11.0927901	11.03971301	11.11230968	10.95157864	11.11487426	11.02147921	10.85246946	9.272595751	10.33595246	11.10750403	11.13795525	11.00644923	11.06392166	11.13067842	11.18968405	9.256853581	10.46941229	11.22289771	11.06859695	11.04721231	11.12787675	11.15669798	11.11989883	11.10322773	11.05672739
Tmem129	6.547140174	5.798180374	6.207774839	6.169097261	6.253231688	6.578450018	6.727815799	6.974878755	7.011173811	6.98866874	7.083407174	7.290444914	7.512973835	7.542037662	7.46597968	7.446191226	7.760145108	7.238626858	6.360870999	5.763505726	6.19134697	6.403561836	6.523819565	6.810598372	6.773932307	6.964191887	7.034182127	7.082123577	7.280731303	7.229525718	7.370765065	7.438672797	7.425330633	7.646617187	7.582871513	7.624973429	7.455162477	7.495453174	7.570042528	7.527087285	5.698711857	6.263904555	6.957498467	7.232380034	7.28708454	7.337543736	7.698089846	7.615592162	5.459686432	6.146556291	6.742872233	6.979941414	7.567995006	7.20205144	7.633118631	7.636016246	7.689540663	7.688291376
Rps27	14.28771238	14.28771238	14.28771238	14.2301101	14.06934537	13.93828789	13.8309344	13.7711853	13.78202044	13.64705759	13.62204082	13.65920585	13.65069241	13.73724137	13.57720074	13.69298295	13.56024502	13.67378895	14.28771238	14.28771238	14.28771238	14.23935795	13.95805761	13.85564135	13.96800258	13.76752758	13.83711683	13.70711241	13.70815244	13.7371978	13.6809456	13.54851021	13.64218092	13.64315095	13.6784214	13.57431993	13.668663	13.58681493	13.64688856	13.47571579	14.28771238	14.22030178	13.9000169	13.80985705	13.70979555	13.76213306	13.73629298	13.72566282	14.28771238	14.28771238	13.92884582	13.81612014	13.80092886	13.83549975	13.75335801	13.59496645	13.71982728	13.63234485
Rnf220	8.9122141	9.109942694	9.258464097	9.097415482	9.589443486	9.394322329	9.326896581	9.234442458	9.048698101	8.723386337	8.856254286	8.784494833	8.521244344	8.645087024	8.631407262	8.663169775	8.343135213	8.343381219	8.974460014	9.124987606	9.365678885	9.443791018	9.653489807	9.504824379	9.373909644	9.180462219	9.193730382	8.945556037	8.692362033	8.66966657	8.408522124	8.443009152	8.546426269	8.414709894	8.61374922	8.510783147	8.607797479	8.649401693	8.450706781	8.539463434	9.115816386	9.535938142	9.340153933	9.044438762	8.676762138	8.45449343	8.500748409	8.5162379	9.196342924	9.468641333	9.2458697	8.929666882	8.636905879	8.715381578	8.43343405	8.523267606	8.636116712	8.57690308
Sap30l	8.970533471	8.987638328	9.476833344	9.155491775	8.970796077	8.898049783	8.809035856	8.647409765	8.711407432	8.735816001	8.914109259	8.646522924	8.655135422	8.484829769	8.520438114	8.490103136	8.321118856	8.57976965	9.141042821	8.912368864	9.3872363	9.480021271	9.055805973	8.88289888	9.012928058	8.740101142	8.572394225	8.817332009	8.788528626	8.659741276	8.771255271	8.823554035	8.788159021	8.851614501	8.811160504	8.666938137	8.824726138	8.781581221	8.638637389	8.579385481	9.043259124	9.109463286	8.847523282	8.856668232	8.676386007	8.46651147	8.544829763	8.456806041	8.955983095	9.53506205	8.805911464	8.837279295	8.889240637	8.647658769	8.782138126	8.730689172	8.814882028	8.708395746
Armc1	8.405530452	8.112570972	8.57560714	8.987358919	9.141765313	9.480028875	9.312784752	9.325888753	9.235267354	9.112158679	9.164921747	8.909412334	8.898727437	8.945780411	8.710620705	8.925420678	8.799879476	8.694623181	8.647067341	8.26605294	8.360810868	8.998093768	9.062379428	9.562669592	9.224564877	9.306310849	9.154224795	9.122807713	8.931483808	8.896813145	8.773646183	8.834354782	8.795893531	8.842448176	8.836928795	8.663924921	8.897764239	8.747458264	8.875177293	8.668202169	7.923146464	8.968192824	9.453068231	9.137873202	8.847862066	8.940923469	8.994005758	8.960926197	8.239963783	8.941103412	9.300822687	9.147177004	8.851398474	8.772958417	8.876970497	8.83304581	8.970784654	8.900755184
Mad2l1bp	8.463987406	8.865024887	8.857174212	7.7704426	7.49663896	7.663452329	7.922589823	7.920314876	7.982038149	8.338858019	8.536437693	8.537887381	8.531080508	8.679476732	8.518206716	8.669495813	8.55984244	8.556370555	8.238426982	8.656111581	8.648373343	7.91310297	7.638298844	7.868380517	7.873689069	8.097085215	8.063912292	8.355118262	8.633898311	8.568333115	8.792849506	8.853557052	8.876151058	9.02451447	8.951519175	9.145371968	8.76060058	8.965450203	8.88349039	9.094708223	9.015240708	7.85160088	7.936656158	8.40931976	8.583218312	8.514963106	8.668711503	8.520821888	8.500352054	7.81498775	7.845980598	8.3456121	8.730041132	8.730814533	8.943430686	8.881865718	8.917555818	8.960344058
Naa60	9.156842827	8.921118567	9.111389919	8.797544746	8.54857809	8.629116384	8.586320667	8.627438175	8.671836547	8.739900124	8.666433302	8.579406421	8.544741867	8.448566266	8.473428891	8.235054388	8.372946908	8.244004478	9.133512918	9.085291139	9.047562332	8.726085214	8.613784295	8.705704987	8.557161192	8.548978111	8.397011698	8.231927759	8.330173501	8.399473385	8.287324162	8.242123852	8.227346092	8.350713698	8.319683566	8.220307273	8.184378843	8.233758476	8.293038537	8.323871474	8.855197366	8.908843215	8.503061959	8.664625673	8.474361787	8.441485892	8.365992248	8.231787439	9.050887463	8.773170192	8.653082422	8.389953423	8.593712847	8.289773946	8.311760667	8.363153121	8.276953602	8.214241413
Vta1	9.538338382	9.474623334	9.815627389	9.857683939	9.980014428	10.09555164	10.02270151	10.11183086	9.952872131	9.802041392	9.950616694	9.943742214	9.954460047	9.98254138	9.87634354	9.915767448	9.895396562	9.78739821	9.555368032	9.529902935	9.781875806	9.995803517	10.00574356	10.09185526	10.0498701	10.11902872	9.806711556	9.693746943	9.773478242	9.662619841	9.709627591	9.690206302	9.813723664	9.806052801	9.742025173	9.882686593	9.785030711	9.849134112	9.619547053	9.795715816	9.471231515	9.959162337	10.09527742	10.00253759	9.924544133	9.837405851	9.948682484	9.766961131	9.541516812	9.771201375	10.03778168	9.828671588	9.650704852	9.498013439	9.800297961	9.66607101	9.716580344	9.57054009
Eif5	12.26689273	12.38781828	12.34598748	12.60641847	12.51832227	12.51759694	12.36987951	12.11996444	11.88472751	11.64830565	11.75071574	11.80102481	11.65851365	11.60633686	11.71259287	11.69135019	11.66310449	11.47658935	12.36301143	12.38202223	12.35782169	12.41454819	12.44785203	12.48662665	12.34347653	12.08394238	11.90038703	11.88356679	11.8162231	11.84341984	11.70339244	11.72292232	11.59666415	11.60674723	11.40817761	11.46351808	11.77298206	11.7047724	11.53055267	11.43128482	12.44103862	12.44885468	12.39349553	11.83332578	11.75747419	11.73785209	11.74778167	11.73535766	12.4663565	12.52665796	12.30546994	11.96891343	11.76673536	11.56619693	11.52029485	11.47851206	11.44131051	11.28545936
Cdc42	12.05510952	11.84174163	11.83303164	11.57113608	11.24646801	11.38460314	11.59355626	11.72049061	11.58128282	11.78122479	11.65333672	11.75821545	11.71470909	11.83810299	11.67340729	11.45610582	11.65031693	11.59022512	12.16163255	11.86307907	11.73045187	11.51381696	11.19268116	11.25862343	11.67042671	11.70951792	11.74582584	11.6893573	11.62916723	11.83386418	12.02103834	12.00207159	11.93227152	12.02046724	12.01492781	12.0345437	11.94657111	12.04724273	12.01377155	11.93121505	12.01341053	11.41682924	11.64590608	11.76670314	11.62611406	11.63630951	11.63980398	11.67978607	11.91206616	11.6244039	11.60849023	11.64725694	11.7295176	11.90434546	12.02774421	12.01761358	11.97573237	11.93420508
Rrn3	7.982201184	8.061458332	8.350590184	9.314313248	9.550908561	9.752314407	9.475982608	9.236546991	9.363033301	9.182955352	9.149520061	9.231488001	9.214565741	9.114140119	9.152619059	9.289786843	9.239579508	9.088048206	7.932186452	7.989993044	8.800839586	9.306213282	9.361236308	9.598434903	9.311118608	9.318703894	9.384389975	9.168856065	9.268839536	9.049584044	9.061529779	9.009652565	8.958639308	8.994244089	8.907829932	8.514707812	8.999401129	8.865352403	8.76256358	8.302547494	7.831044294	9.442599356	9.468294233	9.23242568	9.115960119	9.268195863	9.10879891	9.150135559	8.066809189	9.38784305	9.395292174	9.252250978	9.018125935	8.958925929	8.896072812	8.947075932	9.104834514	8.900586925
Ankrd17	10.40966966	10.38129734	10.81943097	10.72002187	10.78450985	10.57011981	10.5361682	10.37321701	9.998675906	10.13499787	10.16217654	10.29998396	10.13725647	10.2519523	10.19778701	10.14470406	10.17088071	10.10774842	10.26235796	10.36537318	10.7993063	10.85390582	10.78294059	10.53467425	10.45828302	10.32162622	10.24814946	10.33525401	10.11851529	10.09920689	10.07362693	10.06732454	9.999915461	9.946281637	9.951105447	10.09813256	10.17528968	10.13717952	10.0962444	10.07783847	10.438194	10.82610936	10.62296566	10.35073602	10.37350352	10.36224975	10.46011826	10.2717353	10.61501321	10.9835025	10.49405159	10.39836119	10.11465672	9.978523548	10.09916456	9.946396939	9.76837167	9.67440601
Apoa1bp	8.15568416	7.802337801	7.500954377	7.352079672	7.287076022	7.344358456	7.324993118	7.646835129	7.911332565	7.980624031	7.959034703	7.78993578	7.401707352	7.803454041	7.492434798	7.713918005	7.828466358	8.196829561	8.192218963	7.912880933	7.551603147	7.341347911	7.662727481	7.803388106	7.878673633	8.059641435	7.801947717	7.761417647	7.666672394	7.812950759	7.309653167	7.689415145	7.50773775	7.761696282	7.851841384	8.372572598	7.638824607	7.790557151	7.854283655	8.564360293	7.698987175	7.461775599	7.485471047	7.665589081	7.911377033	7.390267258	7.68351807	8.001195454	7.966732753	7.208725001	7.657120611	7.672537342	8.052167619	7.222181138	7.671932789	7.84463246	7.624497254	7.848640858
Pabpn1	12.63960523	12.64386882	12.53831616	12.87899572	13.24692952	13.26741546	13.2403324	13.12208861	13.02614663	12.86944792	12.94084762	12.96382734	12.8276119	12.86032143	12.80218984	12.82449731	12.91666826	12.72937537	12.37979467	12.32051424	12.40610285	12.87248654	13.24218226	13.17203861	13.3194168	13.12910233	13.08983897	13.08326333	12.97548417	13.00176375	13.08118852	12.82233161	13.0070677	12.92944662	12.99459016	12.8125441	13.05230136	12.91810716	12.87396571	12.81723319	12.74710365	12.9478999	13.34649284	13.10121998	12.81925056	12.80542441	12.88154348	12.83445515	12.54011373	13.08274297	13.29767336	13.08396514	13.06356839	13.0061393	12.89801667	12.80932873	12.86665356	12.73014277
Pdpk1	10.13252173	9.724559941	10.24269976	9.700557216	9.298857699	9.34181957	9.318812312	9.30147388	9.08324711	9.157001088	9.109993385	9.240515368	9.349789103	9.340228941	9.409521423	9.273858051	9.449202195	9.182079516	10.14801178	9.893091524	10.03748496	9.67306992	9.2551891	9.387919023	9.303198758	9.259516345	9.209625032	9.180108449	9.27340503	9.218900821	9.355109583	9.314599608	9.317399191	9.456542683	9.342406072	9.475155784	9.399215832	9.33400038	9.380764496	9.541290232	9.725164441	9.499996813	9.285731361	9.182301997	9.343452519	9.341553028	9.315011932	9.3021026	9.750737664	9.332066798	9.472115258	9.136935272	9.304448998	9.403871889	9.301945883	9.306176372	9.24435047	9.251862496
